trade_date,open,high,low,close,volume
2024-12-31,20028.0,20185.0,19882.0,20089.0,39037
2025-01-02,20060.0,20074.0,19558.0,19629.0,68478
2025-01-03,19635.0,19936.0,19551.0,19752.0,72414
2025-01-06,19758.0,19918.0,19654.0,19738.0,57734
2025-01-07,19739.0,20179.0,19270.0,19490.0,100615
2025-01-08,19492.0,19574.0,19137.0,19300.0,73636
2025-01-09,19309.0,19432.0,19114.0,19306.0,60104
2025-01-10,19305.0,19397.0,19055.0,19114.0,61792
2025-01-13,19103.0,19133.0,18693.0,18897.0,70257
2025-01-14,18880.0,19365.0,18814.0,19259.0,78332
2025-01-15,19260.0,19349.0,19173.0,19302.0,55095
2025-01-16,19309.0,19710.0,19285.0,19560.0,79877
2025-01-17,19553.0,19679.0,19437.0,19599.0,57381
2025-01-20,19610.0,20148.0,19541.0,19952.0,91598
2025-01-21,19961.0,20409.0,19890.0,20165.0,95313
2025-01-22,20165.0,20165.0,19765.0,19843.0,70604
2025-01-23,19847.0,20083.0,19665.0,19730.0,77626
2025-01-24,19712.0,20175.0,19683.0,20102.0,72686
2025-01-27,20126.0,20377.0,20032.0,20263.0,50914
2025-01-28,20263.0,20532.0,20228.0,20316.0,51539
2025-02-03,20043.0,20325.0,19785.0,20318.0,79478
2025-02-04,20312.0,20959.0,20226.0,20835.0,124049
2025-02-05,20845.0,21075.0,20468.0,20646.0,91298
2025-02-06,20653.0,20957.0,20517.0,20942.0,84089
2025-02-07,20957.0,21275.0,20848.0,21219.0,99670
2025-02-10,21219.0,21596.0,21119.0,21573.0,118527
2025-02-11,21567.0,21727.0,21325.0,21335.0,100448
2025-02-12,21358.0,21907.0,21309.0,21872.0,120819
2025-02-13,21864.0,22570.0,21757.0,21858.0,170672
2025-02-14,21850.0,22704.0,21661.0,22671.0,156580
2025-02-17,22676.0,23000.0,22359.0,22621.0,164305
2025-02-18,22621.0,23175.0,22607.0,23008.0,140290
2025-02-19,23010.0,23024.0,22655.0,22918.0,110405
2025-02-20,22926.0,22963.0,22459.0,22598.0,120597
2025-02-21,22608.0,23499.0,22572.0,23451.0,173679
2025-02-24,23439.0,23719.0,23230.0,23327.0,149258
2025-02-25,23333.0,23376.0,22745.0,23015.0,131440
2025-02-26,23005.0,23986.0,22962.0,23753.0,123219
2025-02-27,23774.0,24055.0,23453.0,23673.0,141018
2025-02-28,23689.0,23914.0,22778.0,22945.0,181861
2025-03-03,22972.0,23374.0,22837.0,22958.0,145625
2025-03-04,22958.0,23117.0,22525.0,22872.0,132305
2025-03-05,22878.0,23614.0,22651.0,23605.0,140413
2025-03-06,23579.0,24447.0,23467.0,24403.0,149828
2025-03-07,24396.0,24697.0,24048.0,24232.0,169436
2025-03-10,24240.0,24331.0,23655.0,23744.0,143984
2025-03-11,23741.0,23887.0,23243.0,23797.0,146481
2025-03-12,23815.0,23975.0,23382.0,23637.0,145843
2025-03-13,23648.0,23831.0,23212.0,23490.0,137949
2025-03-14,23496.0,24145.0,23406.0,24056.0,134861
2025-03-17,24055.0,24384.0,24041.0,24192.0,116285
2025-03-18,24193.0,24799.0,24138.0,24797.0,117364
2025-03-19,24789.0,24912.0,24609.0,24722.0,113362
2025-03-20,24736.0,24928.0,24188.0,24188.0,122617
2025-03-21,24190.0,24252.0,23600.0,23616.0,137636
2025-03-24,23621.0,23978.0,23524.0,23965.0,109696
2025-03-25,23952.0,23952.0,23322.0,23345.0,103342
2025-03-26,23337.0,23663.0,23317.0,23457.0,95407
2025-03-27,23455.0,23894.0,23373.0,23624.0,102540
2025-03-28,23669.0,23881.0,23298.0,23424.0,97937
2025-03-31,23433.0,23479.0,23032.0,23160.0,118978
2025-04-01,23145.0,23489.0,22987.0,23259.0,120104
2025-04-02,23260.0,23400.0,22970.0,23237.0,109175
2025-04-03,23213.0,23260.0,22520.0,22800.0,117276
2025-04-07,22797.0,22822.0,19420.0,19760.0,240707
2025-04-08,19776.0,20680.0,19310.0,19922.0,293483
2025-04-09,19939.0,20427.0,19050.0,20180.0,256556
2025-04-10,20185.0,21208.0,19479.0,20697.0,244713
2025-04-11,20682.0,21141.0,20172.0,20851.0,159419
2025-04-14,20831.0,21530.0,20681.0,21406.0,114989
2025-04-15,21390.0,21683.0,21295.0,21474.0,93888
2025-04-16,21484.0,21570.0,20854.0,21201.0,96440
2025-04-17,21223.0,21452.0,21001.0,21431.0,80314
2025-04-22,21407.0,21604.0,21180.0,21581.0,84891
2025-04-23,21593.0,22192.0,21535.0,22168.0,83894
2025-04-24,22171.0,22403.0,21723.0,21904.0,85557
2025-04-25,21905.0,22287.0,21886.0,22010.0,84884
2025-04-28,22005.0,22123.0,21802.0,21969.0,60036
2025-04-29,21886.0,22140.0,21844.0,21930.0,56369
2025-04-30,21929.0,22096.0,21776.0,22084.0,67253
2025-05-02,22081.0,22481.0,21795.0,22416.0,82261
2025-05-06,22411.0,22676.0,22352.0,22533.0,81657
2025-05-07,22530.0,23180.0,22386.0,22600.0,97501
2025-05-08,22604.0,22910.0,22435.0,22736.0,76679
2025-05-09,22746.0,22819.0,22590.0,22790.0,68484
2025-05-12,22794.0,23630.0,22715.0,23399.0,109324
2025-05-13,23408.0,23509.0,22986.0,23030.0,72799
2025-05-14,23015.0,23566.0,22958.0,23521.0,82579
2025-05-15,23530.0,23652.0,23313.0,23377.0,74239
2025-05-16,23375.0,23428.0,23131.0,23268.0,68363
2025-05-19,23261.0,23356.0,22995.0,23273.0,59757
2025-05-20,23258.0,23661.0,23193.0,23612.0,62011
2025-05-21,23612.0,23885.0,23585.0,23778.0,64571
2025-05-22,23760.0,23871.0,23423.0,23506.0,68179
2025-05-23,23494.0,23714.0,23406.0,23550.0,64217
2025-05-26,23545.0,23575.0,23186.0,23204.0,83252
2025-05-27,23223.0,23370.0,23121.0,23286.0,63352
2025-05-28,23290.0,23443.0,23138.0,23237.0,52501
2025-05-29,23127.0,23477.0,22968.0,23363.0,73364
2025-05-30,23365.0,23389.0,23014.0,23178.0,59359
2025-06-02,23178.0,23222.0,22514.0,23031.0,87237
2025-06-03,23018.0,23414.0,22972.0,23363.0,70208
2025-06-04,23364.0,23599.0,23268.0,23538.0,62992
2025-06-05,23540.0,23807.0,23511.0,23798.0,67881
2025-06-06,23792.0,23960.0,23668.0,23717.0,73025
2025-06-09,23709.0,24104.0,23653.0,24037.0,66536
2025-06-10,24031.0,24219.0,23925.0,24072.0,73161
2025-06-11,24079.0,24408.0,24009.0,24347.0,66728
2025-06-12,24343.0,24400.0,23974.0,24051.0,66431
2025-06-13,24058.0,24193.0,23745.0,23845.0,77212
2025-06-16,23839.0,24102.0,23682.0,24057.0,63371
2025-06-17,24046.0,24251.0,23852.0,23967.0,61187
2025-06-18,23969.0,23989.0,23606.0,23642.0,56008
2025-06-19,23650.0,23682.0,23160.0,23238.0,66524
2025-06-20,23225.0,23554.0,23105.0,23518.0,58047
2025-06-23,23506.0,23700.0,23235.0,23657.0,70415
2025-06-24,23647.0,24221.0,23521.0,24150.0,69534
2025-06-25,24160.0,24521.0,24089.0,24467.0,65693
2025-06-26,24470.0,24477.0,24212.0,24350.0,50838
2025-06-27,24349.0,24461.0,24174.0,24256.0,55504
2025-06-30,24249.0,24301.0,24022.0,24081.0,55511
2025-07-02,24086.0,24380.0,23995.0,24168.0,60137
2025-07-03,24173.0,24284.0,23932.0,24053.0,59515
2025-07-04,24043.0,24110.0,23701.0,23923.0,75544
2025-07-07,23912.0,23939.0,23716.0,23868.0,51380
